"NCBI_ID","Genome_ID","Accession_ID","Taxon_name","Attribute","Attribute_value","Attribute_source","Evidence","Frequency","Confidence_in_curation","Unit","Rank","Parent_name","Parent_NCBI_ID","Parent_rank"
354590,"Unknown","Unknown","Rhodomonas lens 0","growth temperature",25,"Microbial Fatty Acid Compositions","exp","unknown","medium","Celcius","species","Rhodomonas",37096,"genus"
205941,"Unknown","Unknown","Salinibacterium amurskyense KMM 3673","growth temperature",25,"Microbial Fatty Acid Compositions","exp","unknown","medium","Celcius","species","Salinibacterium",235888,"genus"
3088,"Unknown","Unknown","Scenedesmus obliquus","growth temperature",25,"Microbial Fatty Acid Compositions","exp","unknown","medium","Celcius","species","Tetradesmus",91192,"genus"
240295,"Unknown","Unknown","Schizothrix calcicola 7004; MAN","growth temperature",25,"Microbial Fatty Acid Compositions","exp","unknown","medium","Celcius","species","Schizothrix",240294,"genus"
129961,"Unknown","Unknown","Spirulina 6313","growth temperature",25,"Microbial Fatty Acid Compositions","exp","unknown","medium","Celcius","strain","Spirulina major",270636,"species"
36628,"Unknown","Unknown","Talaromyces helicus DSM 3705","growth temperature",25,"Microbial Fatty Acid Compositions","exp","unknown","medium","Celcius","species","Talaromyces",5094,"genus"
231146,"Unknown","Unknown","Tolypothrix tenuis 7101; SAUG B-1482-3","growth temperature",25,"Microbial Fatty Acid Compositions","exp","unknown","medium","Celcius","strain","Tolypothrix tenuis",457083,"species"
663,"Unknown","Unknown","Vibrio alginolyticus 166-70","growth temperature",25,"Microbial Fatty Acid Compositions","exp","unknown","medium","Celcius","species","Vibrio",662,"genus"
663,"Unknown","Unknown","Vibrio alginolyticus 287-80","growth temperature",25,"Microbial Fatty Acid Compositions","exp","unknown","medium","Celcius","species","Vibrio",662,"genus"
663,"Unknown","Unknown","Vibrio alginolyticus 9065-79; ATCC 17749","growth temperature",25,"Microbial Fatty Acid Compositions","exp","unknown","medium","Celcius","species","Vibrio",662,"genus"
431776,"Unknown","Unknown","Vibrio algosus ATCC 14390","growth temperature",25,"Microbial Fatty Acid Compositions","exp","unknown","medium","Celcius","species","Vibrio",662,"genus"
55601,"Unknown","Unknown","Vibrio anguillarum 9063-79; ATCC 19264","growth temperature",25,"Microbial Fatty Acid Compositions","exp","unknown","medium","Celcius","species","Vibrio",662,"genus"
666,"Unknown","Unknown","Vibrio cholerae 2507-78; V. Baselski strain 401","growth temperature",25,"Microbial Fatty Acid Compositions","exp","unknown","medium","Celcius","species","Vibrio",662,"genus"
666,"Unknown","Unknown","Vibrio cholerae 9060-79; ATCC 14035","growth temperature",25,"Microbial Fatty Acid Compositions","exp","unknown","medium","Celcius","species","Vibrio",662,"genus"
666,"Unknown","Unknown","Vibrio cholerae ATCC 14033","growth temperature",25,"Microbial Fatty Acid Compositions","exp","unknown","medium","Celcius","species","Vibrio",662,"genus"
676,"Unknown","Unknown","Vibrio fluvialis 9554-78; VL 2926","growth temperature",25,"Microbial Fatty Acid Compositions","exp","unknown","medium","Celcius","species","Vibrio",662,"genus"
676,"Unknown","Unknown","Vibrio fluvialis 9555-78; VL 5125","growth temperature",25,"Microbial Fatty Acid Compositions","exp","unknown","medium","Celcius","species","Vibrio",662,"genus"
687,"Unknown","Unknown","Vibrio gazogenes 1289-80","growth temperature",25,"Microbial Fatty Acid Compositions","exp","unknown","medium","Celcius","species","Vibrio",662,"genus"
687,"Unknown","Unknown","Vibrio gazogenes 2820-79; ATCC 29988","growth temperature",25,"Microbial Fatty Acid Compositions","exp","unknown","medium","Celcius","species","Vibrio",662,"genus"
669,"Unknown","Unknown","Vibrio harveyi 9098-79; ATCC 14126","growth temperature",25,"Microbial Fatty Acid Compositions","exp","unknown","medium","Celcius","species","Vibrio",662,"genus"
669,"Unknown","Unknown","Vibrio harveyi 9539-79; VL 1493","growth temperature",25,"Microbial Fatty Acid Compositions","exp","unknown","medium","Celcius","species","Vibrio",662,"genus"
90736,"Unknown","Unknown","Vibrio marinus PS-207","growth temperature",25,"Microbial Fatty Acid Compositions","exp","unknown","medium","Celcius","species","Moritella",58050,"genus"
28172,"Unknown","Unknown","Vibrio metschnikovii 9528-78; NCTC 8443","growth temperature",25,"Microbial Fatty Acid Compositions","exp","unknown","medium","Celcius","species","Vibrio",662,"genus"
28172,"Unknown","Unknown","Vibrio metschnikovii 9529-78; NCTC 11170","growth temperature",25,"Microbial Fatty Acid Compositions","exp","unknown","medium","Celcius","species","Vibrio",662,"genus"
670,"Unknown","Unknown","Vibrio parahaemolyticus 1159-80","growth temperature",25,"Microbial Fatty Acid Compositions","exp","unknown","medium","Celcius","species","Vibrio",662,"genus"
670,"Unknown","Unknown","Vibrio parahaemolyticus 9062-79; ATCC 17802","growth temperature",25,"Microbial Fatty Acid Compositions","exp","unknown","medium","Celcius","species","Vibrio",662,"genus"
670,"Unknown","Unknown","Vibrio parahaemolyticus ATCC 17802","growth temperature",25,"Microbial Fatty Acid Compositions","exp","unknown","medium","Celcius","species","Vibrio",662,"genus"
29497,"Unknown","Unknown","Vibrio splendidus 9106-79; ATCC 25914","growth temperature",25,"Microbial Fatty Acid Compositions","exp","unknown","medium","Celcius","species","Vibrio",662,"genus"
672,"Unknown","Unknown","Vibrio vulnificus 9107-79; ATCC 27562","growth temperature",25,"Microbial Fatty Acid Compositions","exp","unknown","medium","Celcius","species","Vibrio",662,"genus"
672,"Unknown","Unknown","Vibrio vulnificus 9121-79","growth temperature",25,"Microbial Fatty Acid Compositions","exp","unknown","medium","Celcius","species","Vibrio",662,"genus"
291968,"Unknown","Unknown","Acaricomes phytoseiuli","growth temperature",25,"The Microbe Directory","exp","unknown","low","Celcius","species","Acaricomes",291967,"genus"
160808,"Unknown","Unknown","Acidithiobacillus ferrivorans","growth temperature",25,"The Microbe Directory","exp","unknown","low","Celcius","species","Acidithiobacillus",119977,"genus"
252394,"Unknown","Unknown","Actinoalloteichus spitiensis","growth temperature",25,"The Microbe Directory","exp","unknown","low","Celcius","species","Actinoalloteichus",65496,"genus"
219314,"Unknown","Unknown","Aeromicrobium marinum","growth temperature",25,"The Microbe Directory","exp","unknown","low","Celcius","species","Aeromicrobium",2040,"genus"
232259,"Unknown","Unknown","Belliella baltica","growth temperature",25,"The Microbe Directory","exp","unknown","low","Celcius","species","Belliella",232244,"genus"
1703,"Unknown","Unknown","Brevibacterium linens","growth temperature",25,"The Microbe Directory","exp","unknown","low","Celcius","species","Brevibacterium",1696,"genus"
132144,"Unknown","Unknown","Candidatus Glomeribacter gigasporarum","growth temperature",25,"The Microbe Directory","exp","unknown","low","Celcius","species","Candidatus Glomeribacter",224135,"genus"
304895,"Unknown","Unknown","Catenulispora acidiphila","growth temperature",25,"The Microbe Directory","exp","unknown","low","Celcius","species","Catenulispora",414878,"genus"
29360,"Unknown","Unknown","Cellulosilyticum lentocellum","growth temperature",25,"The Microbe Directory","exp","unknown","low","Celcius","species","Cellulosilyticum",698776,"genus"
337090,"Unknown","Unknown","Chlorobium chlorochromatii","growth temperature",25,"The Microbe Directory","exp","unknown","low","Celcius","species","Chlorobium",1091,"genus"
191863,"Unknown","Unknown","Chthoniobacter flavus","growth temperature",25,"The Microbe Directory","exp","unknown","low","Celcius","species","Chthoniobacter",295577,"genus"
28447,"Unknown","Unknown","Clavibacter michiganensis","growth temperature",25,"The Microbe Directory","exp","unknown","low","Celcius","species","Clavibacter",1573,"genus"
395922,"Unknown","Unknown","Coraliomargarita akajimensis","growth temperature",25,"The Microbe Directory","exp","unknown","low","Celcius","species","Coraliomargarita",442430,"genus"
241425,"Unknown","Unknown","Crinalium epipsammum","growth temperature",25,"The Microbe Directory","exp","unknown","low","Celcius","species","Crinalium",241421,"genus"
881,"Unknown","Unknown","Desulfovibrio vulgaris","growth temperature",25,"The Microbe Directory","exp","unknown","low","Celcius","species","Desulfovibrio",872,"genus"
555500,"Unknown","Unknown","Galbibacter marinus","growth temperature",25,"The Microbe Directory","exp","unknown","low","Celcius","species","Galbibacter",379068,"genus"
1167637,"Unknown","Unknown","Gillisia marina","growth temperature",25,"The Microbe Directory","exp","unknown","low","Celcius","species","Gillisia",244698,"genus"
395568,"Unknown","Unknown","Glaciecola agarilytica","growth temperature",25,"The Microbe Directory","exp","unknown","low","Celcius","species","Paraglaciecola",1621534,"genus"
89053,"Unknown","Unknown","Gordonia amicalis","growth temperature",25,"The Microbe Directory","exp","unknown","low","Celcius","species","Gordonia",2053,"genus"
1207041,"Unknown","Unknown","Idiomarina xiamenensis","growth temperature",25,"The Microbe Directory","exp","unknown","low","Celcius","species","Idiomarina",135575,"genus"
454162,"Unknown","Unknown","Kiloniella laminariae","growth temperature",25,"The Microbe Directory","exp","unknown","low","Celcius","species","Kiloniella",454159,"genus"
70995,"Unknown","Unknown","Lewinella cohaerens","growth temperature",25,"The Microbe Directory","exp","unknown","low","Celcius","species","Lewinella",70994,"genus"
70998,"Unknown","Unknown","Lewinella persica","growth temperature",25,"The Microbe Directory","exp","unknown","low","Celcius","species","Lewinella",70994,"genus"
1125964,"Unknown","Unknown","Loktanella cinnabarina","growth temperature",25,"The Microbe Directory","exp","unknown","low","Celcius","species","Limimaricola",2211638,"genus"
1124597,"Unknown","Unknown","Magnetococcus marinus","growth temperature",25,"The Microbe Directory","exp","unknown","low","Celcius","species","Magnetococcus",162171,"genus"
1305740,"Unknown","Unknown","Marinobacter nanhaiticus","growth temperature",25,"The Microbe Directory","exp","unknown","low","Celcius","species","Marinobacter",2742,"genus"
420402,"Unknown","Unknown","Marinobacterium rhizophilum","growth temperature",25,"The Microbe Directory","exp","unknown","low","Celcius","species","Marinobacterium",48075,"genus"
119864,"Unknown","Unknown","Marinomonas mediterranea","growth temperature",25,"The Microbe Directory","exp","unknown","low","Celcius","species","Marinomonas",28253,"genus"
936476,"Unknown","Unknown","Marinomonas posidonica","growth temperature",25,"The Microbe Directory","exp","unknown","low","Celcius","species","Marinomonas",28253,"genus"
2221,"Unknown","Unknown","Methanolobus tindarius","growth temperature",25,"The Microbe Directory","exp","unknown","low","Celcius","species","Methanolobus",2220,"genus"
111501,"Unknown","Unknown","Muricauda ruestringensis","growth temperature",25,"The Microbe Directory","exp","unknown","low","Celcius","species","Muricauda",111500,"genus"
53461,"Unknown","Unknown","Nakamurella multipartita","growth temperature",25,"The Microbe Directory","exp","unknown","low","Celcius","species","Nakamurella",53460,"genus"
915,"Unknown","Unknown","Nitrosomonas europaea","growth temperature",25,"The Microbe Directory","exp","unknown","low","Celcius","species","Nitrosomonas",914,"genus"
916,"Unknown","Unknown","Nitrosomonas eutropha","growth temperature",25,"The Microbe Directory","exp","unknown","low","Celcius","species","Nitrosomonas",914,"genus"
454586,"Unknown","Unknown","Pedobacter agri","growth temperature",25,"The Microbe Directory","exp","unknown","low","Celcius","species","Pedobacter",84567,"genus"
38293,"Unknown","Unknown","Photobacterium damselae","growth temperature",25,"The Microbe Directory","exp","unknown","low","Celcius","species","Photobacterium",657,"genus"
547188,"Unknown","Unknown","Phycisphaera mikurensis","growth temperature",25,"The Microbe Directory","exp","unknown","low","Celcius","species","Phycisphaera",666508,"genus"
1215089,"Unknown","Unknown","Planococcus halocryophilus","growth temperature",25,"The Microbe Directory","exp","unknown","low","Celcius","species","Planococcus",1372,"genus"
43658,"Unknown","Unknown","Pseudoalteromonas rubra","growth temperature",25,"The Microbe Directory","exp","unknown","low","Celcius","species","Pseudoalteromonas",53246,"genus"
294,"Unknown","Unknown","Pseudomonas fluorescens","growth temperature",25,"The Microbe Directory","exp","unknown","low","Celcius","species","Pseudomonas",286,"genus"
122355,"Unknown","Unknown","Pseudomonas psychrophila","growth temperature",25,"The Microbe Directory","exp","unknown","low","Celcius","species","Pseudomonas",286,"genus"
384,"Unknown","Unknown","Rhizobium leguminosarum","growth temperature",25,"The Microbe Directory","exp","unknown","low","Celcius","species","Rhizobium",379,"genus"
106,"Unknown","Unknown","Runella slithyformis","growth temperature",25,"The Microbe Directory","exp","unknown","low","Celcius","species","Runella",105,"genus"
1836,"Unknown","Unknown","Saccharopolyspora erythraea","growth temperature",25,"The Microbe Directory","exp","unknown","low","Celcius","species","Saccharopolyspora",1835,"genus"
418756,"Unknown","Unknown","Salinicoccus albus","growth temperature",25,"The Microbe Directory","exp","unknown","low","Celcius","species","Salinicoccus",45669,"genus"
138074,"Unknown","Unknown","Serratia symbiotica","growth temperature",25,"The Microbe Directory","exp","unknown","low","Celcius","species","Serratia",613,"genus"
382,"Unknown","Unknown","Sinorhizobium meliloti","growth temperature",25,"The Microbe Directory","exp","unknown","low","Celcius","species","Sinorhizobium",28105,"genus"
63612,"Unknown","Unknown","Sodalis glossinidius","growth temperature",25,"The Microbe Directory","exp","unknown","low","Celcius","species","Sodalis",84565,"genus"
76853,"Unknown","Unknown","Solibacillus silvestris","growth temperature",25,"The Microbe Directory","exp","unknown","low","Celcius","species","Solibacillus",648800,"genus"
431553,"Unknown","Unknown","Spirosoma luteum","growth temperature",25,"The Microbe Directory","exp","unknown","low","Celcius","species","Spirosoma",107,"genus"
431554,"Unknown","Unknown","Spirosoma spitsbergense","growth temperature",25,"The Microbe Directory","exp","unknown","low","Celcius","species","Spirosoma",107,"genus"
759851,"Unknown","Unknown","Sporosarcina newyorkensis","growth temperature",25,"The Microbe Directory","exp","unknown","low","Celcius","species","Sporosarcina",1569,"genus"
33903,"Unknown","Unknown","Streptomyces avermitilis","growth temperature",25,"The Microbe Directory","exp","unknown","low","Celcius","species","Streptomyces",1883,"genus"
1902,"Unknown","Unknown","Streptomyces coelicolor","growth temperature",25,"The Microbe Directory","exp","unknown","low","Celcius","species","Streptomyces",1883,"genus"
67581,"Unknown","Unknown","Streptomyces viridosporus","growth temperature",25,"The Microbe Directory","exp","unknown","low","Celcius","species","Streptomyces",1883,"genus"
